usuario_id,fecha,variante,dispositivo,gasto_previo_30d,convirtio,monto_compra
U131597,2026-08-22,B,Android,60.68,0,
U131598,2026-08-17,B,Desktop,17.86,0,
U131599,2026-08-06,B,Desktop,286.35,0,
U131600,2026-08-17,A,Android,44.0,0,
U131601,2026-08-15,A,Desktop,241.11,0,
U131602,2026-08-22,A,Android,82.32,0,
U131603,2026-08-14,B,iOS,210.36,0,
U131604,2026-08-13,B,Desktop,101.14,0,
U131605,2026-08-05,A,Android,29.46,0,
U131606,2026-08-03,B,Android,64.96,0,
U131607,2026-08-19,A,Desktop,343.58,0,
U131608,2026-08-21,B,Desktop,120.78,0,
U131609,2026-08-09,A,Android,81.37,0,
U131610,2026-08-13,B,Desktop,191.57,1,99.79
U131611,2026-08-15,A,iOS,250.91,0,
U131612,2026-08-16,B,iOS,38.92,0,
U131613,2026-08-22,B,Desktop,56.55,0,
U131614,2026-08-22,A,Android,48.24,0,
U131615,2026-08-07,A,Desktop,35.76,0,
U131616,2026-08-20,A,iOS,137.02,0,
U131617,2026-08-17,A,Android,243.1,0,
U131618,2026-08-09,A,Desktop,64.67,0,
U131619,2026-08-12,A,Android,104.47,0,
U131620,2026-08-21,B,iOS,299.58,0,
U131621,2026-08-06,B,Android,77.9,0,
U131622,2026-08-10,A,iOS,162.86,0,
U131623,2026-08-10,B,Android,79.68,0,
U131624,2026-08-04,B,Android,123.38,0,
U131625,2026-08-14,A,iOS,69.78,0,
U131626,2026-08-21,B,Android,146.94,0,
U131627,2026-08-21,A,Android,119.97,0,
U131628,2026-08-19,A,Desktop,238.96,0,
U131629,2026-08-15,A,Android,92.98,0,
U131630,2026-08-03,A,Desktop,40.22,0,
U131631,2026-08-17,A,Desktop,74.61,0,
U131632,2026-08-22,A,Desktop,93.74,0,
U131633,2026-08-16,A,Android,66.22,1,160.47
U131634,2026-08-05,A,Desktop,183.25,0,
U131635,2026-08-03,A,Desktop,32.76,0,
U131636,2026-08-08,B,Desktop,131.9,0,
U131637,2026-08-21,B,iOS,94.67,0,
U131638,2026-08-12,A,iOS,71.45,0,
U131639,2026-08-09,B,Desktop,44.58,0,
U131640,2026-08-23,A,Desktop,97.92,0,
U131641,2026-08-20,A,iOS,93.9,0,
U131642,2026-08-07,A,iOS,50.41,0,
U131643,2026-08-03,B,Android,56.37,0,
U131644,2026-08-06,A,Android,26.58,0,
U131645,2026-08-23,B,Android,33.13,0,
U131646,2026-08-07,B,Android,938.62,0,
U131647,2026-08-21,B,Android,113.36,0,
U131648,2026-08-13,A,Android,196.46,0,
U131649,2026-08-19,B,Desktop,325.88,0,
U131650,2026-08-04,B,Android,57.72,0,
U131651,2026-08-20,A,Desktop,79.59,0,
U131652,2026-08-15,B,Android,65.32,0,
U131653,2026-08-06,A,Android,341.58,0,
U131654,2026-08-21,B,iOS,69.05,1,95.81
U131655,2026-08-09,A,iOS,188.09,0,
U131656,2026-08-03,A,iOS,140.77,0,
U131657,2026-08-20,B,Desktop,32.74,0,
U131658,2026-08-16,A,Android,83.08,0,
U131659,2026-08-20,A,Android,173.06,0,
U131660,2026-08-21,A,Desktop,71.03,1,63.08
U131661,2026-08-16,B,iOS,115.02,0,
U131662,2026-08-16,B,Desktop,72.83,0,
U131663,2026-08-03,A,Android,172.64,0,
U131664,2026-08-20,B,iOS,172.68,1,167.15
U131665,2026-08-15,A,Desktop,78.29,0,
U131666,2026-08-15,A,Android,237.66,0,
U131667,2026-08-18,B,Android,103.1,0,
U131668,2026-08-06,A,iOS,170.96,0,
U131669,2026-08-10,B,Android,141.81,0,
U131670,2026-08-05,A,Desktop,32.07,0,
U131671,2026-08-11,B,iOS,254.59,0,
U131672,2026-08-05,A,Desktop,97.69,0,
U131673,2026-08-09,A,Android,150.09,1,253.15
U131674,2026-08-21,B,Android,257.81,0,
U131675,2026-08-20,A,Android,322.86,0,
U131676,2026-08-05,B,Android,94.55,0,
U131677,2026-08-23,A,Desktop,148.87,1,111.46
U131678,2026-08-10,B,iOS,480.52,0,
U131679,2026-08-09,B,Android,82.32,0,
U131680,2026-08-16,B,Android,89.02,1,182.13
U131681,2026-08-20,B,Android,159.97,0,
U131682,2026-08-15,B,Android,159.36,0,
U131683,2026-08-05,B,Desktop,91.4,0,
U131684,2026-08-20,B,Desktop,326.17,0,
U131685,2026-08-11,A,iOS,82.64,0,
U131686,2026-08-19,A,Desktop,71.91,0,
U131687,2026-08-07,A,Android,45.52,0,
U131688,2026-08-13,B,Android,18.09,0,
U131689,2026-08-08,A,Desktop,62.66,0,
U131690,2026-08-15,B,Desktop,141.1,0,
U131691,2026-08-16,B,Desktop,100.02,0,
U131692,2026-08-22,B,Android,120.69,0,
U131693,2026-08-23,A,Desktop,61.39,0,
U131694,2026-08-07,A,Android,92.12,0,
U131695,2026-08-05,B,Android,53.79,0,
U131696,2026-08-08,A,Desktop,90.41,1,64.14
U131697,2026-08-21,A,iOS,229.93,0,
U131698,2026-08-12,B,Android,95.15,0,
U131699,2026-08-19,A,Android,262.82,1,159.01
U131700,2026-08-07,A,Desktop,167.0,0,
U131701,2026-08-07,B,Desktop,98.02,0,
U131702,2026-08-19,A,Desktop,51.72,0,
U131703,2026-08-11,B,Desktop,168.59,0,
U131704,2026-08-17,B,Android,59.18,0,
U131705,2026-08-21,B,Android,21.18,0,
U131706,2026-08-03,A,Android,148.92,0,
U131707,2026-08-06,B,Desktop,64.72,0,
U131708,2026-08-09,A,Android,213.17,0,
U131709,2026-08-04,B,Desktop,20.98,0,
U131710,2026-08-09,A,Android,66.91,0,
U131711,2026-08-17,A,Android,43.63,0,
U131712,2026-08-14,A,Android,95.03,0,
U131713,2026-08-22,A,iOS,99.87,0,
U131714,2026-08-10,B,iOS,33.81,1,128.94
U131715,2026-08-23,B,Android,107.31,0,
U131716,2026-08-11,B,Desktop,62.65,0,
U131717,2026-08-08,B,Android,119.9,0,
U131718,2026-08-04,A,Android,106.07,0,
U131719,2026-08-04,A,Android,180.83,0,
U131720,2026-08-23,A,Desktop,167.28,0,
U131721,2026-08-10,B,Android,16.19,0,
U131722,2026-08-13,B,Android,107.16,1,116.9
U131723,2026-08-10,A,Android,88.02,0,
U131724,2026-08-05,B,Desktop,70.41,0,
U131725,2026-08-20,A,Android,248.82,0,
U131726,2026-08-20,B,Android,93.79,0,
U131727,2026-08-11,B,Desktop,37.58,0,
U131728,2026-08-21,A,Android,234.44,1,211.38
U131729,2026-08-07,A,Desktop,158.06,0,
U131730,2026-08-11,A,Desktop,89.69,0,
U131731,2026-08-17,B,iOS,132.49,0,
U131732,2026-08-16,B,Android,93.07,0,
U131733,2026-08-05,B,Android,140.17,0,
U131734,2026-08-11,A,Desktop,48.11,0,
U131735,2026-08-07,B,Android,137.18,0,
U131736,2026-08-05,A,Desktop,39.56,0,
U131737,2026-08-14,A,iOS,258.43,0,
U131738,2026-08-05,A,iOS,142.17,0,
U131739,2026-08-10,B,Desktop,222.47,0,
U131740,2026-08-04,A,Android,128.84,0,
U131741,2026-08-03,B,Desktop,157.69,0,
U131742,2026-08-17,B,Android,79.03,0,
U131743,2026-08-08,A,Android,97.66,0,
U131744,2026-08-19,B,Android,128.06,0,
U131745,2026-08-16,A,Desktop,115.67,0,
U131746,2026-08-16,A,Android,38.31,0,
U131747,2026-08-12,B,iOS,71.97,1,52.68
U131748,2026-08-03,B,Desktop,146.25,0,
U131749,2026-08-22,B,Desktop,83.11,0,
U131750,2026-08-19,B,iOS,36.0,0,
U131751,2026-08-10,B,Android,182.91,0,
U131752,2026-08-12,A,iOS,19.47,1,126.78
U131753,2026-08-03,B,Desktop,180.14,0,
U131754,2026-08-17,B,Android,46.32,0,
U131755,2026-08-16,B,Desktop,166.81,0,
U131756,2026-08-06,B,iOS,108.42,0,
U131757,2026-08-20,A,Android,20.81,0,
U131758,2026-08-23,B,Desktop,66.17,0,
U131759,2026-08-11,A,Android,87.7,0,
U131760,2026-08-15,B,iOS,57.79,0,
U131761,2026-08-06,A,Desktop,187.38,0,
U131762,2026-08-10,B,Desktop,84.68,0,
U131763,2026-08-15,B,Android,33.01,0,
U131764,2026-08-19,B,Android,61.12,1,75.59
U131765,2026-08-16,B,Android,119.72,0,
U131766,2026-08-21,A,Desktop,160.68,0,
U131767,2026-08-04,B,Android,324.1,0,
U131768,2026-08-13,B,Android,31.79,1,154.46
U131769,2026-08-13,A,Desktop,23.23,0,
U131770,2026-08-17,B,Android,41.75,0,
U131771,2026-08-21,B,Android,273.96,0,
U131772,2026-08-17,A,Android,61.69,0,
U131773,2026-08-06,A,Android,106.46,0,
U131774,2026-08-08,B,Desktop,65.89,0,
U131775,2026-08-03,A,Android,70.45,0,
U131776,2026-08-07,B,iOS,159.67,0,
U131777,2026-08-06,B,Android,47.93,0,
U131778,2026-08-21,B,Android,178.05,0,
U131779,2026-08-20,A,iOS,32.88,0,
U131780,2026-08-22,B,Android,168.51,1,201.5
U131781,2026-08-05,A,Android,83.97,0,
U131782,2026-08-04,B,Android,110.6,0,
U131783,2026-08-15,B,Android,230.07,0,
U131784,2026-08-20,A,Android,147.02,1,228.67
U131785,2026-08-16,A,iOS,164.0,1,190.11
U131786,2026-08-22,A,Android,150.48,0,
U131787,2026-08-09,A,Android,58.31,0,
U131788,2026-08-20,A,iOS,93.01,0,
U131789,2026-08-20,A,Android,92.66,0,
U131790,2026-08-07,A,iOS,121.75,0,
U131791,2026-08-03,B,Desktop,285.01,0,
U131792,2026-08-09,A,Android,65.14,0,
U131793,2026-08-08,A,Android,197.44,0,
U131794,2026-08-03,A,iOS,96.88,0,
U131795,2026-08-20,A,Desktop,192.92,0,
U131796,2026-08-20,A,Android,108.57,0,
U131797,2026-08-14,A,Android,59.95,0,
U131798,2026-08-11,B,iOS,108.35,0,
U131799,2026-08-05,B,Desktop,102.73,0,
U131800,2026-08-14,B,Android,95.72,0,
U131801,2026-08-23,B,Desktop,159.71,1,86.37
U131802,2026-08-10,B,Desktop,129.34,0,
U131803,2026-08-12,B,Desktop,151.47,1,77.89
U131804,2026-08-09,B,Android,70.3,0,
U131805,2026-08-16,B,Android,117.33,0,
U131806,2026-08-15,B,Android,106.28,0,
U131807,2026-08-16,A,Desktop,39.58,0,
U131808,2026-08-08,A,Android,102.17,0,
U131809,2026-08-06,B,iOS,85.27,0,
U131810,2026-08-04,B,Desktop,91.33,0,
U131811,2026-08-10,A,iOS,249.79,0,
U131812,2026-08-07,A,Android,137.68,0,
U131813,2026-08-11,B,Desktop,66.23,0,
U131814,2026-08-20,B,Android,248.17,1,152.16
U131815,2026-08-05,A,Desktop,101.52,0,
U131816,2026-08-19,A,Desktop,175.58,0,
U131817,2026-08-04,A,Desktop,63.59,0,
U131818,2026-08-23,A,Desktop,68.33,0,
U131819,2026-08-19,A,Android,157.21,0,
U131820,2026-08-15,A,Desktop,178.46,0,
U131821,2026-08-03,A,Android,127.47,0,
U131822,2026-08-22,A,iOS,42.88,1,102.08
U131823,2026-08-22,B,Desktop,86.27,0,
U131824,2026-08-11,B,Android,30.22,0,
U131825,2026-08-08,B,Desktop,287.02,0,
U131826,2026-08-04,A,Desktop,141.3,0,
U131827,2026-08-23,A,Desktop,45.68,0,
U131828,2026-08-08,B,Android,57.33,0,
U131829,2026-08-15,A,Android,82.02,0,
U131830,2026-08-03,B,Desktop,470.66,0,
U131831,2026-08-08,A,iOS,41.68,0,
U131832,2026-08-14,A,Android,60.31,0,
U131833,2026-08-06,A,Desktop,74.63,0,
U131834,2026-08-18,A,Desktop,108.69,0,
U131835,2026-08-04,A,Android,60.15,0,
U131836,2026-08-12,A,Android,133.73,0,
U131837,2026-08-21,A,iOS,53.61,0,
U131838,2026-08-10,B,iOS,295.35,0,
U131839,2026-08-14,A,Android,153.21,0,
U131840,2026-08-18,B,Android,72.77,0,
U131841,2026-08-17,B,Desktop,116.36,0,
U131842,2026-08-20,B,Android,108.49,0,
U131843,2026-08-12,A,Desktop,54.31,0,
U131844,2026-08-16,A,iOS,42.72,0,
U131845,2026-08-17,B,iOS,42.19,0,
U131846,2026-08-23,A,Android,76.48,0,
U131847,2026-08-06,B,iOS,55.56,0,
U131848,2026-08-08,B,Desktop,63.55,0,
U131849,2026-08-07,A,Android,44.34,0,
U131850,2026-08-03,A,iOS,151.62,0,
U131851,2026-08-15,B,Android,102.03,0,
U131852,2026-08-12,A,Android,24.47,0,
U131853,2026-08-08,A,iOS,168.58,0,
U131854,2026-08-06,A,iOS,65.29,1,69.55
U131855,2026-08-10,A,Android,51.55,0,
U131856,2026-08-23,A,iOS,124.51,0,
U131857,2026-08-11,B,Desktop,128.53,0,
U131858,2026-08-06,A,Android,53.65,0,
U131859,2026-08-07,B,Android,76.34,0,
U131860,2026-08-08,B,Android,27.7,0,
U131861,2026-08-15,A,Android,93.76,0,
U131862,2026-08-06,B,Android,58.95,0,
U131863,2026-08-03,A,Desktop,44.32,0,
U131864,2026-08-19,A,Android,77.76,0,
U131865,2026-08-09,B,iOS,129.2,0,
U131866,2026-08-15,B,Android,122.85,1,187.97
U131867,2026-08-12,B,Android,161.1,0,
U131868,2026-08-07,B,Desktop,89.69,0,
U131869,2026-08-19,B,iOS,163.56,1,126.72
U131870,2026-08-21,A,Android,52.66,0,
U131871,2026-08-20,B,Desktop,37.87,0,
U131872,2026-08-19,B,Android,91.5,0,
U131873,2026-08-14,B,Android,44.93,0,
U131874,2026-08-07,B,Desktop,123.28,0,
U131875,2026-08-15,B,Android,318.83,0,
U131876,2026-08-20,A,Desktop,75.34,0,
U131877,2026-08-17,A,Desktop,107.66,0,
U131878,2026-08-21,B,iOS,83.54,0,
U131879,2026-08-13,A,Android,51.1,0,
U131880,2026-08-09,B,Android,177.89,0,
U131881,2026-08-13,A,Android,99.95,0,
U131882,2026-08-08,A,Android,121.43,0,
U131883,2026-08-10,B,Desktop,99.0,0,
U131884,2026-08-09,B,Desktop,78.77,0,
U131885,2026-08-20,B,Android,120.33,0,
U131886,2026-08-11,B,Android,48.13,0,
U131887,2026-08-06,A,Android,60.65,0,
U131888,2026-08-15,B,Desktop,69.17,0,
U131889,2026-08-07,A,Android,590.09,0,
U131890,2026-08-19,B,Android,71.17,0,
U131891,2026-08-11,A,Android,27.51,0,
U131892,2026-08-03,A,Desktop,23.06,0,
U131893,2026-08-03,B,Desktop,35.73,0,
U131894,2026-08-10,A,iOS,96.44,0,
U131895,2026-08-18,A,Android,168.48,0,
U131896,2026-08-15,B,Desktop,293.28,0,
U131897,2026-08-08,A,Android,32.3,0,
U131898,2026-08-15,A,Desktop,194.44,0,
U131899,2026-08-06,B,Desktop,88.08,0,
U131900,2026-08-05,A,Android,403.93,1,186.86
U131901,2026-08-12,A,Android,74.21,0,
U131902,2026-08-19,A,Android,155.37,0,
U131903,2026-08-20,B,Android,150.09,0,
U131904,2026-08-05,A,Desktop,119.82,1,85.69
U131905,2026-08-21,B,Android,95.57,0,
U131906,2026-08-08,A,Android,104.89,0,
U131907,2026-08-09,B,Android,128.37,0,
U131908,2026-08-07,B,iOS,74.58,0,
U131909,2026-08-15,A,Desktop,94.02,0,
U131910,2026-08-08,A,iOS,77.24,0,
U131911,2026-08-03,B,iOS,75.09,0,
U131912,2026-08-06,A,Desktop,301.27,0,
U131913,2026-08-06,B,Android,241.19,0,
U131914,2026-08-06,A,iOS,135.58,0,
U131915,2026-08-13,B,Android,77.17,0,
U131916,2026-08-11,A,iOS,45.96,0,
U131917,2026-08-07,A,Android,308.41,0,
U131918,2026-08-05,B,Desktop,39.02,0,
U131919,2026-08-20,B,Android,93.48,0,
U131920,2026-08-18,A,Android,50.8,0,
U131921,2026-08-03,A,Android,110.41,0,
U131922,2026-08-04,A,Android,11.35,0,
U131923,2026-08-11,A,Desktop,213.58,0,
U131924,2026-08-15,B,Desktop,44.33,0,
U131925,2026-08-09,A,Android,245.04,0,
U131926,2026-08-19,B,Android,349.39,0,
U131927,2026-08-14,A,Android,292.02,0,
U131928,2026-08-04,B,Android,112.86,0,
U131929,2026-08-14,B,Android,200.99,0,
U131930,2026-08-11,B,Android,51.2,1,60.5
U131931,2026-08-22,A,Android,221.02,0,
U131932,2026-08-09,A,Android,186.32,0,
U131933,2026-08-21,A,Desktop,139.57,0,
U131934,2026-08-03,B,Desktop,244.85,0,
U131935,2026-08-17,B,iOS,247.15,1,149.61
U131936,2026-08-18,A,iOS,16.81,0,
U131937,2026-08-11,A,Android,35.66,0,
U131938,2026-08-22,A,Android,180.15,0,
U131939,2026-08-09,B,Android,51.85,0,
U131940,2026-08-12,B,Android,32.53,0,
U131941,2026-08-07,A,Desktop,48.88,0,
U131942,2026-08-07,A,Android,169.45,0,
U131943,2026-08-11,A,Android,68.43,0,
U131944,2026-08-06,A,Android,127.97,0,
U131945,2026-08-13,A,Android,194.72,0,
U131946,2026-08-09,B,Android,141.64,0,
U131947,2026-08-08,B,Android,197.58,0,
U131948,2026-08-05,A,Desktop,451.8,0,
U131949,2026-08-21,B,Android,92.28,0,
U131950,2026-08-19,B,Android,111.29,0,
U131951,2026-08-14,A,Android,159.64,0,
U131952,2026-08-06,A,Android,98.57,0,
U131953,2026-08-22,B,iOS,136.13,0,
U131954,2026-08-12,B,Desktop,213.94,0,
U131955,2026-08-15,B,iOS,192.16,0,
U131956,2026-08-20,B,Desktop,60.2,0,
U131957,2026-08-11,A,iOS,50.24,0,
U131958,2026-08-18,B,Desktop,119.69,0,
U131959,2026-08-10,A,Desktop,107.97,0,
U131960,2026-08-04,A,Android,184.68,0,
U131961,2026-08-12,A,Desktop,58.77,1,135.48
U131962,2026-08-11,A,iOS,43.75,0,
U131963,2026-08-18,A,Android,54.5,0,
U131964,2026-08-08,A,Desktop,174.41,1,106.82
U131965,2026-08-11,A,Desktop,35.89,0,
U131966,2026-08-19,A,Android,161.35,0,
U131967,2026-08-22,B,Desktop,99.28,0,
U131968,2026-08-18,A,iOS,116.33,0,
U131969,2026-08-19,A,Desktop,174.43,0,
U131970,2026-08-06,A,Desktop,436.11,0,
U131971,2026-08-10,A,iOS,126.28,1,107.55
U131972,2026-08-06,B,Android,164.48,0,
U131973,2026-08-07,A,Android,232.54,0,
U131974,2026-08-06,A,Android,150.7,0,
U131975,2026-08-03,A,Desktop,57.7,0,
U131976,2026-08-13,A,Android,131.51,0,
U131977,2026-08-22,A,Android,83.08,0,
U131978,2026-08-18,B,Android,190.05,0,
U131979,2026-08-12,B,iOS,108.73,0,
U131980,2026-08-12,A,Android,118.93,0,
U131981,2026-08-07,A,iOS,134.34,0,
U131982,2026-08-19,B,iOS,218.92,0,
U131983,2026-08-03,A,Android,210.35,0,
U131984,2026-08-10,A,Android,233.17,0,
U131985,2026-08-07,A,Android,34.4,0,
U131986,2026-08-14,A,Android,272.71,0,
U131987,2026-08-20,B,Android,14.58,0,
U131988,2026-08-14,A,iOS,105.4,0,
U131989,2026-08-06,A,Android,360.95,0,
U131990,2026-08-08,A,Android,99.44,0,
U131991,2026-08-08,B,Desktop,203.63,0,
U131992,2026-08-17,B,Android,101.25,0,
U131993,2026-08-03,B,Android,204.76,0,
U131994,2026-08-14,A,iOS,130.18,0,
U131995,2026-08-12,A,Android,65.04,0,
U131996,2026-08-12,A,Android,124.39,0,
U131997,2026-08-04,A,iOS,59.5,0,
U131998,2026-08-13,B,Android,55.49,1,225.47
U131999,2026-08-12,A,Desktop,80.1,0,
U132000,2026-08-20,A,Android,23.68,0,
U132001,2026-08-13,A,Android,195.39,0,
U132002,2026-08-18,A,Desktop,95.72,0,
U132003,2026-08-16,B,Desktop,114.97,0,
U132004,2026-08-19,B,Android,86.71,0,
U132005,2026-08-20,B,Android,71.64,0,
U132006,2026-08-06,B,Android,96.4,0,
U132007,2026-08-06,A,Android,86.28,0,
U132008,2026-08-13,A,Android,131.25,0,
U132009,2026-08-12,B,Android,64.67,1,156.17
U132010,2026-08-15,A,iOS,88.67,0,
U132011,2026-08-13,B,Android,171.0,0,
U132012,2026-08-20,B,Android,147.81,0,
U132013,2026-08-22,B,Desktop,106.56,0,
U132014,2026-08-13,A,iOS,44.67,1,347.12
U132015,2026-08-11,B,iOS,85.67,1,115.88
U132016,2026-08-05,B,iOS,25.83,0,
U132017,2026-08-11,B,Android,98.67,0,
U132018,2026-08-21,B,Desktop,83.46,0,
U132019,2026-08-11,A,Android,35.82,0,
U132020,2026-08-07,A,Android,102.38,0,
U132021,2026-08-16,B,Android,46.89,0,
U132022,2026-08-04,A,Android,55.63,0,
U132023,2026-08-05,B,iOS,143.5,0,
U132024,2026-08-17,A,Android,240.94,0,
U132025,2026-08-16,B,Desktop,87.69,0,
U132026,2026-08-09,B,Android,90.33,0,
U132027,2026-08-14,B,iOS,131.63,0,
U132028,2026-08-03,A,Android,225.91,0,
U132029,2026-08-16,B,Android,56.35,0,
U132030,2026-08-13,B,Android,25.96,0,
U132031,2026-08-12,B,iOS,40.23,0,
U132032,2026-08-09,B,Android,82.57,0,
U132033,2026-08-05,B,iOS,104.3,0,
U132034,2026-08-20,B,Desktop,46.61,0,
U132035,2026-08-18,B,Android,156.47,0,
U132036,2026-08-12,B,iOS,42.98,0,
U132037,2026-08-13,B,iOS,102.18,0,
U132038,2026-08-16,B,Android,49.84,0,
U132039,2026-08-06,B,Android,200.66,0,
U132040,2026-08-13,B,Desktop,50.74,0,
U132041,2026-08-20,B,Android,102.29,0,
U132042,2026-08-05,A,Desktop,62.0,0,
U132043,2026-08-12,A,Android,29.42,0,
U132044,2026-08-06,A,Android,68.81,0,
U132045,2026-08-21,A,Android,50.38,0,
U132046,2026-08-17,B,Android,267.84,0,
U132047,2026-08-21,B,Desktop,125.18,0,
U132048,2026-08-18,B,Android,124.47,0,
U132049,2026-08-16,A,Android,37.13,0,
U132050,2026-08-13,B,Android,38.57,0,
U132051,2026-08-13,B,Android,45.98,0,
U132052,2026-08-13,B,Desktop,20.42,0,
U132053,2026-08-14,A,Desktop,195.0,0,
U132054,2026-08-11,B,Android,103.07,0,
U132055,2026-08-06,B,iOS,93.97,0,
U132056,2026-08-11,B,Desktop,34.97,0,
U132057,2026-08-10,B,Android,88.67,0,
U132058,2026-08-13,B,iOS,113.03,0,
U132059,2026-08-17,A,Desktop,156.96,0,
U132060,2026-08-23,B,Android,248.51,0,
U132061,2026-08-14,A,Android,180.19,0,
U132062,2026-08-03,B,Desktop,174.49,0,
U132063,2026-08-12,A,Android,160.95,0,
U132064,2026-08-07,A,Android,98.53,0,
U132065,2026-08-12,A,Android,325.95,0,
U132066,2026-08-22,A,iOS,48.69,0,
U132067,2026-08-08,A,iOS,152.97,0,
U132068,2026-08-11,A,Desktop,74.59,0,
U132069,2026-08-07,B,Android,164.66,0,
U132070,2026-08-03,B,Android,48.09,0,
U132071,2026-08-21,B,Android,64.42,0,
U132072,2026-08-07,A,Desktop,93.08,0,
U132073,2026-08-14,A,iOS,88.17,1,184.43
U132074,2026-08-18,B,iOS,27.69,0,
U132075,2026-08-17,B,Android,111.99,0,
U132076,2026-08-17,B,iOS,40.48,0,
U132077,2026-08-08,B,Android,54.15,0,
U132078,2026-08-15,A,Android,93.5,0,
U132079,2026-08-18,A,Desktop,145.6,0,
U132080,2026-08-14,A,iOS,241.58,0,
U132081,2026-08-06,A,Desktop,71.27,1,137.64
U132082,2026-08-04,B,Desktop,45.56,1,273.39
U132083,2026-08-17,A,Desktop,146.9,0,
U132084,2026-08-05,B,Desktop,39.24,0,
U132085,2026-08-22,B,Desktop,148.88,0,
U132086,2026-08-09,A,Android,105.22,1,327.45
U132087,2026-08-21,B,Android,134.03,0,
U132088,2026-08-06,A,iOS,115.76,0,
U132089,2026-08-18,B,Android,195.77,0,
U132090,2026-08-04,A,Desktop,182.93,0,
U132091,2026-08-04,A,Android,176.77,0,
U132092,2026-08-06,A,iOS,250.58,0,
U132093,2026-08-21,A,Desktop,692.6,1,90.07
U132094,2026-08-19,A,Android,136.38,0,
U132095,2026-08-08,A,Desktop,52.75,0,
U132096,2026-08-04,B,Android,28.48,0,
U132097,2026-08-19,B,Android,213.89,0,
U132098,2026-08-23,B,Android,44.25,0,
U132099,2026-08-21,B,Desktop,246.21,0,
U132100,2026-08-07,B,iOS,159.22,0,
U132101,2026-08-13,A,Desktop,41.16,1,65.14
U132102,2026-08-03,B,Android,97.71,0,
U132103,2026-08-12,B,iOS,64.23,0,
U132104,2026-08-21,B,iOS,154.7,0,
U132105,2026-08-11,B,Android,60.73,0,
U132106,2026-08-14,B,iOS,43.68,0,
U132107,2026-08-17,B,Desktop,173.21,1,158.05
U132108,2026-08-13,A,Desktop,69.58,0,
U132109,2026-08-06,A,Android,48.86,0,
U132110,2026-08-10,B,Android,160.2,0,
U132111,2026-08-14,A,Android,201.96,0,
U132112,2026-08-18,A,Android,46.07,1,106.62
U132113,2026-08-22,B,Desktop,63.84,0,
U132114,2026-08-07,A,Desktop,135.63,0,
U132115,2026-08-17,B,Android,91.79,0,
U132116,2026-08-19,B,Android,126.17,0,
U132117,2026-08-16,B,iOS,108.26,0,
U132118,2026-08-04,A,Desktop,131.3,1,81.41
U132119,2026-08-05,A,Desktop,198.25,1,96.28
U132120,2026-08-18,B,Android,103.52,0,
U132121,2026-08-11,B,iOS,81.81,0,
U132122,2026-08-17,A,Android,13.54,1,91.89
U132123,2026-08-11,B,Desktop,110.72,0,
U132124,2026-08-07,B,Android,230.06,0,
U132125,2026-08-06,A,Android,35.47,0,
U132126,2026-08-15,B,Android,147.43,0,
U132127,2026-08-18,A,Android,169.34,0,
U132128,2026-08-16,A,Desktop,40.76,0,
U132129,2026-08-13,A,Android,79.92,0,
U132130,2026-08-19,A,Android,433.57,0,
U132131,2026-08-03,A,Android,38.22,0,
U132132,2026-08-19,A,Desktop,74.1,0,
U132133,2026-08-18,B,Android,325.4,0,
U132134,2026-08-07,A,Desktop,28.85,0,
U132135,2026-08-13,A,iOS,76.75,0,
U132136,2026-08-15,B,Android,216.56,0,
U132137,2026-08-05,B,iOS,119.03,0,
U132138,2026-08-09,A,Desktop,60.85,0,
U132139,2026-08-09,B,Android,82.72,0,
U132140,2026-08-18,B,Android,90.3,0,
U132141,2026-08-12,A,iOS,23.34,1,314.91
U132142,2026-08-07,A,Android,75.93,0,
U132143,2026-08-14,A,Desktop,99.88,0,
U132144,2026-08-21,A,Android,199.28,0,
U132145,2026-08-06,B,Desktop,39.24,0,
U132146,2026-08-22,B,Android,147.6,0,
U132147,2026-08-08,A,Android,44.09,0,
U132148,2026-08-12,B,iOS,29.8,0,
U132149,2026-08-18,B,Android,91.77,0,
U132150,2026-08-21,B,Android,132.97,0,
U132151,2026-08-05,A,Android,45.88,0,
U132152,2026-08-08,B,iOS,355.47,0,
U132153,2026-08-05,B,Desktop,66.37,1,144.68
U132154,2026-08-16,A,Android,109.25,0,
U132155,2026-08-13,B,iOS,53.26,0,
U132156,2026-08-09,B,Android,150.88,0,
U132157,2026-08-18,A,Android,79.67,0,
U132158,2026-08-12,A,Android,191.56,0,
U132159,2026-08-10,A,Android,38.42,0,
U132160,2026-08-14,A,Android,115.67,1,59.41
U132161,2026-08-09,A,Android,58.46,0,
U132162,2026-08-14,A,Android,102.14,0,
U132163,2026-08-18,B,Android,32.56,1,185.42
U132164,2026-08-13,A,Android,116.55,0,
U132165,2026-08-16,B,Android,136.57,0,
U132166,2026-08-06,B,Android,186.6,0,
U132167,2026-08-09,B,Android,168.27,0,
U132168,2026-08-21,A,Desktop,147.8,0,
U132169,2026-08-14,B,Android,90.54,0,
U132170,2026-08-16,A,Android,104.17,0,
U132171,2026-08-06,B,Android,45.48,1,171.71
U132172,2026-08-03,A,Android,104.98,0,
U132173,2026-08-08,B,Desktop,87.21,0,
U132174,2026-08-11,A,Desktop,162.03,0,
U132175,2026-08-03,A,Android,433.65,0,
U132176,2026-08-09,A,Desktop,295.08,1,124.73
