transaccion_id,tipo_operacion,version_api,datacenter,hora,franja,latencia_ms,error,satisfaccion
T516035,Pago QR,v2,Arequipa,4,Normal,158.0,0,4.0
T516036,Transferencia,v2,Lima,8,Pico,211.3,0,3.0
T516037,Consulta de saldo,v2,Lima,0,Normal,68.8,0,4.0
T516038,Pago QR,v2,Arequipa,18,Pico,337.0,0,2.0
T516039,Pago de servicios,v2,Arequipa,6,Normal,333.5,0,3.0
T516040,Pago QR,v2,Arequipa,12,Normal,392.9,0,4.0
T516041,Pago de servicios,v1,Arequipa,18,Pico,414.5,0,2.0
T516042,Recarga celular,v2,Lima,12,Normal,215.1,0,4.0
T516043,Consulta de saldo,v2,Lima,5,Normal,61.1,0,5.0
T516044,Transferencia,v2,Trujillo,21,Pico,323.6,0,4.0
T516045,Consulta de saldo,v2,Lima,12,Normal,96.2,0,4.0
T516046,Consulta de saldo,v1,Arequipa,21,Pico,120.1,0,4.0
T516047,Transferencia,v2,Arequipa,3,Normal,244.8,0,4.0
T516048,Consulta de saldo,v2,Lima,3,Normal,178.3,0,4.0
T516049,Recarga celular,v2,Lima,3,Normal,328.3,0,4.0
T516050,Pago QR,v1,Arequipa,7,Normal,269.8,0,4.0
T516051,Pago de servicios,v1,Trujillo,7,Normal,462.5,0,4.0
T516052,Transferencia,v2,Lima,10,Pico,283.8,0,4.0
T516053,Consulta de saldo,v2,Arequipa,4,Normal,158.8,0,5.0
T516054,Pago QR,v2,Arequipa,14,Normal,263.2,0,3.0
T516055,Transferencia,v2,Lima,0,Normal,388.9,0,4.0
T516056,Transferencia,v1,Lima,21,Pico,509.2,0,4.0
T516057,Pago QR,v1,Lima,4,Normal,444.4,0,4.0
T516058,Transferencia,v1,Trujillo,9,Pico,461.6,0,3.0
T516059,Transferencia,v1,Lima,12,Normal,336.3,0,4.0
T516060,Consulta de saldo,v2,Lima,17,Normal,84.3,0,5.0
T516061,Pago de servicios,v1,Arequipa,11,Normal,269.0,0,4.0
T516062,Pago QR,v1,Lima,1,Normal,89.0,0,4.0
T516063,Pago de servicios,v1,Arequipa,6,Normal,398.1,0,5.0
T516064,Consulta de saldo,v1,Lima,8,Pico,171.1,0,4.0
T516065,Pago QR,v2,Lima,3,Normal,305.4,0,4.0
T516066,Consulta de saldo,v2,Arequipa,16,Normal,126.6,0,4.0
T516067,Pago de servicios,v2,Trujillo,20,Pico,288.3,0,4.0
T516068,Recarga celular,v2,Arequipa,9,Pico,308.3,0,4.0
T516069,Recarga celular,v1,Lima,22,Normal,149.7,0,4.0
T516070,Pago QR,v1,Trujillo,13,Normal,144.8,0,5.0
T516071,Transferencia,v1,Lima,7,Normal,177.0,0,5.0
T516072,Pago de servicios,v1,Trujillo,12,Normal,209.3,0,4.0
T516073,Transferencia,v1,Lima,13,Normal,189.2,0,5.0
T516074,Pago QR,v1,Lima,19,Pico,452.1,0,4.0
T516075,Transferencia,v2,Lima,20,Pico,448.8,0,4.0
T516076,Recarga celular,v1,Lima,1,Normal,419.4,0,4.0
T516077,Pago QR,v1,Trujillo,11,Normal,324.4,0,4.0
T516078,Recarga celular,v2,Arequipa,13,Normal,209.8,0,4.0
T516079,Pago de servicios,v2,Lima,7,Normal,209.3,0,4.0
T516080,Pago de servicios,v1,Lima,10,Pico,266.4,0,3.0
T516081,Pago QR,v1,Lima,17,Normal,119.4,0,4.0
T516082,Pago QR,v2,Lima,5,Normal,249.2,0,4.0
T516083,Consulta de saldo,v2,Lima,11,Normal,74.6,0,5.0
T516084,Consulta de saldo,v2,Lima,16,Normal,55.4,0,5.0
T516085,Transferencia,v2,Trujillo,18,Pico,177.1,0,5.0
T516086,Recarga celular,v1,Arequipa,0,Normal,168.0,0,4.0
T516087,Consulta de saldo,v1,Arequipa,13,Normal,97.9,0,5.0
T516088,Pago QR,v1,Trujillo,20,Pico,201.7,0,5.0
T516089,Pago de servicios,v2,Trujillo,4,Normal,350.6,0,4.0
T516090,Transferencia,v1,Arequipa,4,Normal,356.0,0,5.0
T516091,Transferencia,v1,Arequipa,5,Normal,261.2,0,5.0
T516092,Recarga celular,v2,Trujillo,3,Normal,99.0,0,4.0
T516093,Consulta de saldo,v1,Arequipa,16,Normal,65.1,0,5.0
T516094,Transferencia,v2,Lima,8,Pico,500.1,0,4.0
T516095,Transferencia,v2,Trujillo,1,Normal,357.2,0,3.0
T516096,Transferencia,v1,Lima,20,Pico,943.9,0,4.0
T516097,Consulta de saldo,v2,Lima,15,Normal,115.5,0,5.0
T516098,Recarga celular,v2,Lima,6,Normal,218.7,0,4.0
T516099,Consulta de saldo,v1,Lima,14,Normal,78.3,0,4.0
T516100,Transferencia,v1,Arequipa,23,Normal,114.4,0,4.0
T516101,Recarga celular,v1,Trujillo,11,Normal,117.4,0,4.0
T516102,Transferencia,v2,Arequipa,7,Normal,195.2,0,4.0
T516103,Pago QR,v1,Lima,0,Normal,107.6,0,3.0
T516104,Consulta de saldo,v1,Lima,7,Normal,119.5,0,5.0
T516105,Recarga celular,v1,Lima,15,Normal,172.4,0,4.0
T516106,Consulta de saldo,v2,Trujillo,12,Normal,161.9,0,4.0
T516107,Recarga celular,v1,Arequipa,23,Normal,323.9,0,5.0
T516108,Consulta de saldo,v2,Lima,19,Pico,109.3,0,5.0
T516109,Consulta de saldo,v1,Trujillo,1,Normal,251.2,0,4.0
T516110,Consulta de saldo,v2,Lima,8,Pico,81.4,0,5.0
T516111,Pago QR,v2,Trujillo,2,Normal,96.2,0,5.0
T516112,Pago QR,v2,Lima,14,Normal,196.6,0,3.0
T516113,Transferencia,v1,Trujillo,18,Pico,292.9,0,4.0
T516114,Transferencia,v2,Lima,7,Normal,179.9,0,4.0
T516115,Pago QR,v1,Trujillo,19,Pico,191.6,0,3.0
T516116,Transferencia,v1,Lima,7,Normal,178.3,0,4.0
T516117,Recarga celular,v2,Lima,5,Normal,83.5,0,5.0
T516118,Consulta de saldo,v2,Lima,1,Normal,245.3,0,4.0
T516119,Pago de servicios,v2,Lima,8,Pico,336.0,0,3.0
T516120,Recarga celular,v2,Arequipa,15,Normal,183.0,0,4.0
T516121,Consulta de saldo,v1,Trujillo,4,Normal,108.7,0,5.0
T516122,Transferencia,v1,Lima,13,Normal,317.0,0,4.0
T516123,Pago QR,v2,Lima,2,Normal,236.0,0,4.0
T516124,Recarga celular,v1,Lima,11,Normal,158.2,0,4.0
T516125,Pago de servicios,v1,Trujillo,14,Normal,521.5,0,3.0
T516126,Pago QR,v1,Trujillo,9,Pico,128.3,0,4.0
T516127,Pago de servicios,v2,Lima,9,Pico,325.9,0,2.0
T516128,Pago QR,v1,Lima,8,Pico,233.7,0,5.0
T516129,Transferencia,v2,Arequipa,19,Pico,4174.5,0,1.0
T516130,Pago QR,v2,Trujillo,7,Normal,314.5,0,4.0
T516131,Pago QR,v2,Lima,8,Pico,616.8,0,3.0
T516132,Consulta de saldo,v1,Arequipa,6,Normal,94.5,0,4.0
T516133,Transferencia,v2,Trujillo,17,Normal,373.5,0,4.0
T516134,Pago de servicios,v2,Lima,18,Pico,539.2,0,4.0
T516135,Consulta de saldo,v1,Lima,21,Pico,99.7,0,5.0
T516136,Pago QR,v1,Lima,12,Normal,135.9,0,5.0
T516137,Transferencia,v2,Lima,7,Normal,569.7,0,3.0
T516138,Consulta de saldo,v2,Lima,8,Pico,158.2,0,5.0
T516139,Transferencia,v2,Trujillo,12,Normal,230.5,0,5.0
T516140,Pago QR,v2,Lima,17,Normal,487.5,0,4.0
T516141,Consulta de saldo,v2,Lima,9,Pico,102.0,0,5.0
T516142,Pago QR,v1,Arequipa,9,Pico,298.8,0,2.0
T516143,Recarga celular,v1,Arequipa,7,Normal,252.8,0,4.0
T516144,Pago QR,v1,Arequipa,21,Pico,251.9,0,4.0
T516145,Transferencia,v1,Trujillo,3,Normal,311.4,0,2.0
T516146,Recarga celular,v1,Lima,12,Normal,155.6,0,4.0
T516147,Pago QR,v1,Lima,8,Pico,386.7,0,5.0
T516148,Pago de servicios,v1,Trujillo,17,Normal,424.3,0,3.0
T516149,Transferencia,v2,Lima,13,Normal,348.0,0,5.0
T516150,Transferencia,v1,Lima,11,Normal,212.9,0,5.0
T516151,Transferencia,v2,Lima,23,Normal,122.9,0,5.0
T516152,Pago de servicios,v2,Trujillo,6,Normal,245.4,0,5.0
T516153,Transferencia,v1,Lima,1,Normal,156.2,0,4.0
T516154,Recarga celular,v2,Arequipa,15,Normal,111.6,0,5.0
T516155,Pago QR,v2,Lima,10,Pico,311.0,0,3.0
T516156,Recarga celular,v2,Arequipa,7,Normal,141.8,0,4.0
T516157,Consulta de saldo,v2,Lima,20,Pico,122.6,0,4.0
T516158,Pago QR,v1,Arequipa,17,Normal,187.9,0,5.0
T516159,Recarga celular,v2,Arequipa,0,Normal,107.9,0,4.0
T516160,Consulta de saldo,v2,Arequipa,22,Normal,183.2,0,4.0
T516161,Pago QR,v2,Arequipa,22,Normal,151.9,0,4.0
T516162,Consulta de saldo,v2,Lima,7,Normal,121.4,0,5.0
T516163,Recarga celular,v1,Arequipa,14,Normal,162.3,0,5.0
T516164,Transferencia,v1,Lima,23,Normal,234.3,0,4.0
T516165,Consulta de saldo,v1,Arequipa,5,Normal,132.7,0,4.0
T516166,Consulta de saldo,v1,Trujillo,1,Normal,109.4,0,4.0
T516167,Pago de servicios,v2,Arequipa,0,Normal,557.5,0,4.0
T516168,Recarga celular,v1,Lima,2,Normal,165.7,0,5.0
T516169,Pago QR,v2,Lima,3,Normal,203.9,0,5.0
T516170,Pago de servicios,v2,Lima,13,Normal,173.6,0,5.0
T516171,Transferencia,v1,Lima,1,Normal,181.3,0,5.0
T516172,Recarga celular,v1,Lima,7,Normal,331.1,0,3.0
T516173,Pago QR,v1,Lima,17,Normal,225.8,0,4.0
T516174,Consulta de saldo,v1,Trujillo,20,Pico,80.3,0,5.0
T516175,Transferencia,v2,Lima,0,Normal,243.8,0,4.0
T516176,Consulta de saldo,v2,Trujillo,12,Normal,70.0,0,5.0
T516177,Transferencia,v2,Lima,20,Pico,284.6,0,4.0
T516178,Consulta de saldo,v1,Trujillo,2,Normal,116.8,0,5.0
T516179,Pago QR,v1,Lima,13,Normal,126.5,0,5.0
T516180,Consulta de saldo,v2,Lima,7,Normal,251.9,0,5.0
T516181,Pago de servicios,v2,Lima,10,Pico,219.3,0,4.0
T516182,Pago QR,v2,Lima,10,Pico,262.4,0,3.0
T516183,Pago de servicios,v2,Lima,2,Normal,398.0,0,4.0
T516184,Pago QR,v2,Lima,0,Normal,276.6,0,5.0
T516185,Consulta de saldo,v2,Lima,9,Pico,128.1,0,4.0
T516186,Recarga celular,v1,Arequipa,15,Normal,246.2,0,5.0
T516187,Consulta de saldo,v2,Lima,15,Normal,201.7,0,4.0
T516188,Transferencia,v2,Lima,8,Pico,114.8,0,4.0
T516189,Transferencia,v1,Trujillo,3,Normal,528.4,0,4.0
T516190,Pago de servicios,v1,Lima,23,Normal,159.9,0,3.0
T516191,Pago QR,v2,Trujillo,18,Pico,152.5,0,4.0
T516192,Pago QR,v2,Arequipa,2,Normal,276.0,0,4.0
T516193,Transferencia,v1,Lima,15,Normal,239.9,0,4.0
T516194,Pago de servicios,v1,Lima,5,Normal,221.9,0,4.0
T516195,Pago QR,v1,Arequipa,12,Normal,353.7,0,4.0
T516196,Transferencia,v2,Arequipa,23,Normal,324.6,0,4.0
T516197,Transferencia,v2,Lima,11,Normal,219.5,0,5.0
T516198,Pago de servicios,v1,Arequipa,23,Normal,456.9,0,4.0
T516199,Pago QR,v1,Trujillo,8,Pico,285.8,0,5.0
T516200,Consulta de saldo,v2,Arequipa,10,Pico,263.6,0,4.0
T516201,Recarga celular,v2,Lima,20,Pico,123.2,0,4.0
T516202,Pago QR,v2,Lima,8,Pico,109.9,0,4.0
T516203,Pago QR,v1,Lima,8,Pico,243.9,0,5.0
T516204,Pago de servicios,v2,Arequipa,12,Normal,255.6,0,4.0
T516205,Transferencia,v1,Arequipa,18,Pico,404.6,0,3.0
T516206,Pago QR,v1,Trujillo,23,Normal,139.2,0,4.0
T516207,Pago de servicios,v1,Lima,6,Normal,310.5,0,5.0
T516208,Transferencia,v2,Lima,23,Normal,283.9,0,4.0
T516209,Pago QR,v1,Trujillo,20,Pico,161.7,0,4.0
T516210,Pago QR,v2,Trujillo,8,Pico,177.4,0,5.0
T516211,Transferencia,v1,Arequipa,9,Pico,253.1,0,5.0
T516212,Consulta de saldo,v2,Lima,22,Normal,123.5,0,5.0
T516213,Transferencia,v1,Lima,17,Normal,295.9,0,4.0
T516214,Consulta de saldo,v2,Arequipa,8,Pico,103.5,0,4.0
T516215,Transferencia,v1,Lima,22,Normal,553.5,0,3.0
T516216,Transferencia,v2,Arequipa,0,Normal,273.6,0,4.0
T516217,Pago QR,v2,Lima,14,Normal,1110.1,0,2.0
T516218,Recarga celular,v2,Arequipa,13,Normal,262.6,0,2.0
T516219,Recarga celular,v2,Lima,7,Normal,139.8,0,4.0
T516220,Pago de servicios,v2,Lima,7,Normal,141.6,0,5.0
T516221,Consulta de saldo,v1,Lima,12,Normal,70.1,0,4.0
T516222,Pago QR,v2,Arequipa,12,Normal,454.3,0,4.0
T516223,Recarga celular,v2,Lima,5,Normal,190.4,0,3.0
T516224,Transferencia,v2,Lima,14,Normal,257.9,0,4.0
T516225,Pago de servicios,v1,Arequipa,4,Normal,320.6,0,4.0
T516226,Pago QR,v2,Lima,15,Normal,150.8,0,4.0
T516227,Consulta de saldo,v1,Trujillo,13,Normal,80.1,0,5.0
T516228,Pago QR,v2,Trujillo,4,Normal,167.9,0,5.0
T516229,Pago de servicios,v1,Lima,21,Pico,820.2,0,2.0
T516230,Pago QR,v1,Arequipa,13,Normal,222.7,0,5.0
T516231,Pago de servicios,v1,Lima,9,Pico,665.9,0,4.0
T516232,Pago QR,v2,Arequipa,4,Normal,234.2,0,4.0
T516233,Consulta de saldo,v2,Lima,13,Normal,51.3,0,4.0
T516234,Consulta de saldo,v1,Lima,1,Normal,63.7,0,5.0
T516235,Pago QR,v2,Trujillo,12,Normal,183.7,0,5.0
T516236,Transferencia,v1,Trujillo,22,Normal,188.3,0,4.0
T516237,Pago QR,v2,Lima,18,Pico,445.3,0,5.0
T516238,Transferencia,v1,Trujillo,3,Normal,203.5,0,5.0
T516239,Recarga celular,v2,Trujillo,0,Normal,142.9,0,5.0
T516240,Recarga celular,v2,Arequipa,14,Normal,182.6,0,4.0
T516241,Pago QR,v2,Lima,22,Normal,145.7,0,5.0
T516242,Pago QR,v2,Lima,0,Normal,157.0,0,4.0
T516243,Recarga celular,v2,Lima,14,Normal,175.0,0,5.0
T516244,Recarga celular,v1,Lima,16,Normal,117.0,0,5.0
T516245,Consulta de saldo,v1,Arequipa,23,Normal,46.7,0,4.0
T516246,Consulta de saldo,v2,Lima,19,Pico,67.1,0,5.0
T516247,Transferencia,v2,Lima,13,Normal,174.0,0,5.0
T516248,Consulta de saldo,v1,Trujillo,1,Normal,156.4,0,4.0
T516249,Pago QR,v1,Arequipa,12,Normal,181.8,0,4.0
T516250,Consulta de saldo,v2,Lima,19,Pico,40.7,0,4.0
T516251,Recarga celular,v2,Lima,18,Pico,132.4,0,5.0
T516252,Transferencia,v2,Lima,17,Normal,212.8,0,4.0
T516253,Pago QR,v2,Arequipa,23,Normal,214.0,0,4.0
T516254,Recarga celular,v2,Lima,22,Normal,142.0,0,5.0
T516255,Pago de servicios,v1,Arequipa,3,Normal,311.9,0,4.0
T516256,Pago QR,v1,Lima,13,Normal,129.0,0,3.0
T516257,Pago QR,v2,Arequipa,10,Pico,304.2,0,4.0
T516258,Consulta de saldo,v1,Lima,4,Normal,166.9,0,4.0
T516259,Transferencia,v2,Arequipa,4,Normal,308.4,0,3.0
T516260,Pago QR,v2,Lima,7,Normal,246.6,0,3.0
T516261,Transferencia,v1,Arequipa,16,Normal,117.6,0,4.0
T516262,Transferencia,v2,Lima,5,Normal,133.1,0,
T516263,Pago QR,v1,Lima,11,Normal,251.3,0,4.0
T516264,Consulta de saldo,v2,Lima,21,Pico,75.7,0,4.0
T516265,Pago QR,v1,Arequipa,6,Normal,340.4,0,2.0
T516266,Transferencia,v2,Arequipa,1,Normal,824.2,0,3.0
T516267,Consulta de saldo,v2,Trujillo,7,Normal,84.2,0,4.0
T516268,Consulta de saldo,v1,Lima,8,Pico,137.7,0,5.0
T516269,Transferencia,v1,Lima,2,Normal,460.6,0,5.0
T516270,Transferencia,v1,Arequipa,17,Normal,368.5,0,5.0
T516271,Transferencia,v2,Trujillo,15,Normal,142.6,0,4.0
T516272,Recarga celular,v2,Lima,19,Pico,216.4,0,4.0
T516273,Transferencia,v1,Trujillo,23,Normal,239.5,0,5.0
T516274,Recarga celular,v2,Lima,19,Pico,355.0,0,4.0
T516275,Pago de servicios,v1,Trujillo,20,Pico,476.4,0,3.0
T516276,Transferencia,v2,Lima,15,Normal,322.4,0,4.0
T516277,Pago QR,v2,Arequipa,7,Normal,225.8,0,4.0
T516278,Consulta de saldo,v2,Arequipa,15,Normal,136.1,0,4.0
T516279,Recarga celular,v1,Lima,6,Normal,61.7,0,5.0
T516280,Consulta de saldo,v1,Lima,18,Pico,95.9,0,5.0
T516281,Transferencia,v1,Trujillo,17,Normal,247.9,0,4.0
T516282,Pago de servicios,v2,Arequipa,1,Normal,297.5,0,4.0
T516283,Consulta de saldo,v2,Lima,23,Normal,41.6,0,3.0
T516284,Pago QR,v1,Arequipa,12,Normal,284.5,0,5.0
T516285,Pago QR,v2,Lima,3,Normal,181.8,0,4.0
T516286,Pago QR,v1,Lima,14,Normal,84.8,1,5.0
T516287,Recarga celular,v1,Lima,18,Pico,233.7,0,4.0
T516288,Transferencia,v2,Arequipa,7,Normal,247.4,0,4.0
T516289,Consulta de saldo,v2,Lima,20,Pico,127.5,0,3.0
T516290,Transferencia,v2,Arequipa,5,Normal,250.9,0,3.0
T516291,Pago de servicios,v2,Arequipa,0,Normal,323.7,0,4.0
T516292,Pago QR,v2,Arequipa,22,Normal,429.2,0,4.0
T516293,Recarga celular,v2,Arequipa,15,Normal,166.7,0,4.0
T516294,Pago QR,v1,Lima,7,Normal,375.2,0,4.0
T516295,Pago de servicios,v2,Arequipa,10,Pico,310.9,0,5.0
T516296,Recarga celular,v2,Trujillo,23,Normal,283.9,0,4.0
T516297,Recarga celular,v2,Arequipa,0,Normal,142.8,0,5.0
T516298,Pago de servicios,v1,Arequipa,20,Pico,903.7,0,3.0
T516299,Pago QR,v1,Lima,16,Normal,190.7,0,5.0
T516300,Consulta de saldo,v2,Arequipa,18,Pico,128.5,0,4.0
T516301,Pago QR,v1,Trujillo,23,Normal,385.5,0,5.0
T516302,Transferencia,v1,Arequipa,0,Normal,492.0,1,2.0
T516303,Pago QR,v2,Lima,12,Normal,133.4,0,5.0
T516304,Pago de servicios,v2,Lima,18,Pico,262.9,0,5.0
T516305,Pago QR,v2,Trujillo,5,Normal,102.2,0,4.0
T516306,Consulta de saldo,v1,Arequipa,14,Normal,48.1,0,5.0
T516307,Transferencia,v2,Lima,13,Normal,271.2,0,4.0
T516308,Pago de servicios,v2,Lima,21,Pico,367.5,0,4.0
T516309,Pago de servicios,v1,Lima,15,Normal,190.1,0,3.0
T516310,Pago QR,v2,Lima,17,Normal,133.6,0,5.0
T516311,Pago de servicios,v2,Lima,18,Pico,239.0,0,4.0
T516312,Consulta de saldo,v2,Arequipa,15,Normal,199.1,0,5.0
T516313,Consulta de saldo,v2,Trujillo,5,Normal,64.5,0,5.0
T516314,Consulta de saldo,v2,Trujillo,11,Normal,147.2,0,5.0
T516315,Consulta de saldo,v2,Lima,2,Normal,232.3,0,4.0
T516316,Pago QR,v1,Lima,23,Normal,254.2,0,4.0
T516317,Pago QR,v2,Trujillo,0,Normal,182.3,0,3.0
T516318,Recarga celular,v1,Lima,5,Normal,139.7,0,5.0
T516319,Recarga celular,v2,Lima,14,Normal,135.1,0,5.0
T516320,Pago de servicios,v1,Arequipa,23,Normal,258.9,0,3.0
T516321,Consulta de saldo,v2,Lima,2,Normal,160.8,0,4.0
T516322,Pago de servicios,v1,Lima,9,Pico,1202.3,0,1.0
T516323,Transferencia,v2,Lima,14,Normal,284.8,0,5.0
T516324,Pago de servicios,v1,Arequipa,22,Normal,234.4,0,5.0
T516325,Pago QR,v2,Lima,0,Normal,261.1,0,5.0
T516326,Recarga celular,v1,Lima,3,Normal,152.0,0,3.0
T516327,Recarga celular,v2,Trujillo,1,Normal,50.8,0,3.0
T516328,Transferencia,v2,Arequipa,9,Pico,659.6,0,4.0
T516329,Pago QR,v1,Lima,13,Normal,169.7,0,3.0
T516330,Pago QR,v1,Trujillo,3,Normal,233.6,0,5.0
T516331,Pago QR,v2,Arequipa,2,Normal,296.8,0,4.0
T516332,Consulta de saldo,v1,Lima,6,Normal,188.7,0,5.0
T516333,Transferencia,v2,Arequipa,20,Pico,87.7,0,4.0
T516334,Pago de servicios,v2,Lima,17,Normal,154.3,0,5.0
T516335,Consulta de saldo,v1,Trujillo,10,Pico,107.5,0,3.0
T516336,Consulta de saldo,v1,Lima,7,Normal,87.7,0,4.0
T516337,Transferencia,v1,Lima,15,Normal,283.1,0,4.0
T516338,Pago de servicios,v2,Lima,19,Pico,447.8,0,5.0
T516339,Pago de servicios,v2,Trujillo,21,Pico,403.8,0,5.0
T516340,Pago QR,v1,Lima,17,Normal,761.6,0,3.0
T516341,Transferencia,v2,Arequipa,5,Normal,263.8,0,3.0
T516342,Transferencia,v1,Arequipa,2,Normal,401.0,0,4.0
T516343,Transferencia,v2,Trujillo,3,Normal,190.1,0,
T516344,Recarga celular,v2,Lima,22,Normal,131.6,0,5.0
T516345,Consulta de saldo,v2,Lima,5,Normal,144.6,0,5.0
T516346,Transferencia,v2,Lima,11,Normal,200.7,0,5.0
T516347,Recarga celular,v2,Trujillo,1,Normal,75.2,0,5.0
T516348,Pago QR,v2,Lima,8,Pico,123.4,0,4.0
T516349,Recarga celular,v1,Arequipa,4,Normal,94.4,0,4.0
T516350,Pago QR,v2,Arequipa,16,Normal,177.6,0,4.0
T516351,Recarga celular,v2,Lima,4,Normal,251.8,0,4.0
T516352,Pago de servicios,v2,Trujillo,17,Normal,293.4,0,5.0
T516353,Transferencia,v2,Trujillo,13,Normal,354.0,0,4.0
T516354,Pago QR,v2,Lima,9,Pico,257.4,0,5.0
T516355,Pago de servicios,v1,Arequipa,15,Normal,510.0,0,4.0
T516356,Pago QR,v1,Lima,16,Normal,420.0,0,4.0
T516357,Consulta de saldo,v2,Arequipa,19,Pico,56.6,0,4.0
T516358,Consulta de saldo,v1,Lima,23,Normal,117.2,0,5.0
T516359,Transferencia,v2,Lima,14,Normal,303.2,0,5.0
T516360,Pago QR,v1,Lima,7,Normal,300.2,0,5.0
T516361,Pago QR,v2,Arequipa,21,Pico,427.1,0,3.0
T516362,Consulta de saldo,v1,Arequipa,7,Normal,201.1,0,4.0
T516363,Transferencia,v2,Arequipa,17,Normal,77.0,0,5.0
T516364,Pago QR,v2,Arequipa,9,Pico,246.2,0,4.0
T516365,Transferencia,v1,Trujillo,10,Pico,519.4,0,4.0
T516366,Pago de servicios,v2,Lima,13,Normal,790.9,0,3.0
T516367,Pago QR,v1,Lima,23,Normal,189.9,0,5.0
T516368,Consulta de saldo,v2,Lima,23,Normal,109.1,0,5.0
T516369,Recarga celular,v1,Arequipa,17,Normal,165.8,0,5.0
T516370,Consulta de saldo,v2,Arequipa,10,Pico,132.6,0,4.0
T516371,Recarga celular,v1,Arequipa,19,Pico,170.5,0,5.0
T516372,Consulta de saldo,v1,Lima,11,Normal,180.1,0,5.0
T516373,Pago de servicios,v1,Trujillo,15,Normal,293.3,0,4.0
T516374,Transferencia,v1,Lima,23,Normal,191.5,0,4.0
T516375,Recarga celular,v2,Arequipa,13,Normal,169.4,0,4.0
T516376,Recarga celular,v1,Lima,23,Normal,142.6,0,3.0
T516377,Recarga celular,v2,Lima,22,Normal,105.3,0,3.0
T516378,Pago QR,v2,Lima,20,Pico,202.5,0,5.0
T516379,Pago QR,v2,Lima,2,Normal,97.3,0,4.0
T516380,Pago QR,v2,Trujillo,7,Normal,339.0,0,5.0
T516381,Pago de servicios,v2,Trujillo,1,Normal,276.6,0,4.0
T516382,Pago QR,v2,Lima,15,Normal,117.0,0,4.0
T516383,Transferencia,v1,Lima,2,Normal,243.6,0,4.0
T516384,Consulta de saldo,v2,Arequipa,11,Normal,62.8,0,5.0
T516385,Consulta de saldo,v1,Lima,16,Normal,101.9,0,
T516386,Recarga celular,v2,Lima,17,Normal,357.8,0,4.0
T516387,Consulta de saldo,v2,Lima,20,Pico,235.1,0,5.0
T516388,Transferencia,v2,Arequipa,1,Normal,367.1,0,5.0
T516389,Pago de servicios,v1,Trujillo,17,Normal,358.3,0,3.0
T516390,Transferencia,v2,Lima,4,Normal,473.2,0,5.0
T516391,Pago QR,v2,Lima,16,Normal,152.4,0,5.0
T516392,Pago QR,v2,Lima,21,Pico,238.2,0,4.0
T516393,Consulta de saldo,v1,Lima,6,Normal,77.4,0,4.0
T516394,Recarga celular,v1,Lima,7,Normal,118.2,0,5.0
T516395,Consulta de saldo,v1,Lima,20,Pico,70.0,0,5.0
T516396,Transferencia,v1,Trujillo,20,Pico,235.3,0,4.0
T516397,Recarga celular,v1,Arequipa,8,Pico,94.1,0,4.0
T516398,Pago QR,v1,Lima,11,Normal,307.0,0,5.0
T516399,Consulta de saldo,v1,Lima,16,Normal,107.3,0,4.0
T516400,Pago QR,v2,Arequipa,15,Normal,262.0,0,4.0
T516401,Consulta de saldo,v1,Arequipa,6,Normal,64.3,0,3.0
T516402,Transferencia,v1,Arequipa,14,Normal,209.7,0,4.0
T516403,Recarga celular,v1,Lima,8,Pico,411.4,0,3.0
T516404,Transferencia,v1,Trujillo,2,Normal,203.3,0,5.0
T516405,Recarga celular,v1,Arequipa,12,Normal,127.9,0,5.0
T516406,Recarga celular,v2,Lima,6,Normal,109.3,0,3.0
T516407,Pago QR,v2,Lima,11,Normal,144.2,0,3.0
T516408,Transferencia,v1,Lima,17,Normal,205.8,0,5.0
T516409,Recarga celular,v1,Lima,0,Normal,98.3,0,4.0
T516410,Transferencia,v1,Lima,11,Normal,214.1,0,5.0
T516411,Pago QR,v2,Arequipa,23,Normal,226.0,0,4.0
T516412,Transferencia,v2,Trujillo,0,Normal,84.8,0,4.0
T516413,Pago QR,v1,Lima,9,Pico,176.5,0,4.0
T516414,Pago de servicios,v2,Lima,20,Pico,389.0,0,3.0
T516415,Recarga celular,v1,Arequipa,1,Normal,197.6,0,2.0
T516416,Transferencia,v1,Lima,18,Pico,263.8,0,4.0
T516417,Pago de servicios,v1,Arequipa,19,Pico,543.1,0,4.0
T516418,Consulta de saldo,v1,Lima,15,Normal,124.3,0,4.0
T516419,Pago QR,v2,Lima,13,Normal,171.8,0,3.0
T516420,Transferencia,v2,Lima,6,Normal,156.0,0,5.0
T516421,Pago de servicios,v2,Arequipa,18,Pico,540.0,0,4.0
T516422,Pago de servicios,v1,Trujillo,5,Normal,397.8,0,4.0
T516423,Pago de servicios,v1,Lima,13,Normal,295.1,0,4.0
T516424,Recarga celular,v2,Arequipa,3,Normal,140.7,0,4.0
T516425,Pago QR,v1,Lima,13,Normal,96.3,0,5.0
T516426,Transferencia,v2,Lima,11,Normal,351.6,0,4.0
T516427,Transferencia,v2,Arequipa,4,Normal,433.4,0,2.0
T516428,Recarga celular,v1,Lima,20,Pico,116.2,0,4.0
T516429,Pago QR,v1,Trujillo,16,Normal,303.1,0,3.0
T516430,Pago QR,v2,Trujillo,12,Normal,106.7,0,3.0
T516431,Recarga celular,v2,Lima,2,Normal,200.3,0,4.0
T516432,Consulta de saldo,v2,Lima,2,Normal,114.5,0,3.0
